member_number,member_name,payment_date,amount,payment_type,period,notes
76,,26/12/2024,6000,,,
77,,5/2/2024,1000,,,
77,,4/3/2024,1000,,,
77,,5/4/2024,500,,,
77,,29/04/2024,500,,,
77,,30/05/2024,1000,,,
77,,3/7/2024,500,,,
77,,1/8/2024,500,,,
77,,5/10/2024,500,,,
77,,31/10/2024,500,,,
77,,5/12/2024,500,,,
78,,5/2/2024,1000,,,
78,,4/3/2024,1000,,,
78,,5/4/2024,500,,,
78,,29/04/2024,500,,,
78,,30/05/2024,1000,,,
78,,3/7/2024,500,,,
78,,1/8/2024,500,,,
78,,5/10/2024,500,,,
78,,31/10/2024,500,,,
78,,5/12/2024,500,,,
79,,28/01/2024,1000,,,
79,,27/02/2024,1000,,,
79,,27/03/2024,1000,,,
79,,28/04/2024,1000,,,
79,,27/05/2024,1000,,,
79,,27/06/2024,1000,,,
79,,28/07/2024,1000,,,
79,,27/08/2024,1000,,,
79,,26/09/2024,1000,,,
79,,27/10/2024,1000,,,
79,,27/11/2024,1000,,,
79,,26/12/2024,1000,,,
80,,28/01/2024,1000,,,
80,,27/02/2024,1000,,,
80,,27/03/2024,1000,,,
80,,1/5/2024,1000,,,
80,,27/05/2024,1500,,,
80,,27/06/2024,1500,,,
80,,28/07/2024,1500,,,
80,,27/08/2024,1500,,,
80,,26/09/2024,1500,,,
80,,27/10/2024,1500,,,
80,,28/11/2024,1500,,,
80,,26/12/2024,1500,,,
81,,25/01/2024,500,,,
81,,25/02/2024,500,,,
81,,25/03/2024,500,,,
81,,25/04/2024,500,,,
81,,29/05/2024,500,,,
81,,1/7/2024,500,,,
81,,29/07/2024,500,,,
81,,1/9/2024,500,,,
81,,1/10/2024,500,,,
81,,31/10/2024,500,,,
81,,1/12/2024,500,,,
81,,1/1/2025,500,,,
82,,3/2/2024,4000,,,
82,,29/02/2024,2000,,,
82,,27/03/2024,2000,,,
82,,28/04/2024,5000,,,
82,,29/05/2024,500,,,
82,,1/7/2024,500,,,
82,,5/10/2024,4500,,,
82,,30/10/2024,1500,,,
82,,5/12/2024,1500,,,
82,,28/12/2024,1500,,,
83,,28/03/2024,500,,,
83,,28/02/2024,500,,,
83,,28/03/2024,500,,,
83,,28/04/2024,500,,,
83,,29/05/2024,500,,,
83,,27/06/2024,500,,,
83,,28/07/2024,500,,,
83,,28/08/2024,500,,,
83,,28/09/2024,500,,,
83,,27/10/2024,500,,,
83,,28/11/2024,500,,,
83,,24/12/2024,500,,,
86,,4/4/2024,500,,,
86,,3/6/2024,1000,,,
86,,24/08/2024,1500,,,
86,,6/10/2024,500,,,
86,,31/10/2024,500,,,
86,,14/12/2024,500,,,
86,,5/1/2025,500,,,
85,,4/4/2024,500,,,
85,,3/6/2024,1000,,,
85,,24/08/2024,1500,,,
85,,6/10/2024,500,,,
85,,31/10/2024,500,,,
85,,14/12/2024,500,,,
85,,5/1/2025,500,,,
84,,4/4/2024,500,,,
84,,3/6/2024,1000,,,
84,,24/08/2024,1500,,,
84,,6/10/2024,500,,,
84,,31/10/2024,500,,,
84,,14/12/2024,500,,,
84,,5/1/2025,500,,,
87,,31/03/2024,3000,,,
87,,12/5/2024,3000,,,
87,,31/05/2024,3000,,,
87,,3/7/2024,3000,,,
87,,1/8/2024,3000,,,
87,,1/9/2024,3000,,,
87,,1/10/2024,3000,,,
87,,1/11/2024,3000,,,
87,,1/12/2024,3000,,,
87,,2/1/2025,3000,,,
88,,30/07/2024,500,,,
88,,1/9/2024,500,,,
88,,28/09/2024,500,,,
88,,30/10/2024,1000,,,
88,,5/12/2024,500,,,
88,,27/12/2024,500,,,
1,,6/2/2025,1500,,,
1,,8/7/2025,50000,,,
1,,1/9/2025,1500,,,
1,,1+4/10/25,20500,,,
1,,23+30+5/11,34000,,,
2,,28/01/2025,5500,,,
2,,27/02/2025,5500,,,
2,,26/03/2025,5500,,,
2,,27/04/2025,5500,,,
2,,28/05/2025,5500,,,
2,,26/06/2025,5500,,,
2,,28/07/2025,5500,,,
2,,28/08/2025,5500,,,
2,,28/09/2025,5500,,,
2,,28/10/2025,5500,,,
3,,8/2/2025,1500,,,
3,,27/02/2025,1500,,,
3,,25/03/2025,1500,,,
3,,27/04/2025,1500,,,
3,,27/05/2025,1500,,,
3,,26/06/2025,1500,,,
3,,27/07/2025,1500,,,
3,,27/08/2025,1500,,,
3,,28/09/2025,1500,,,
3,,27/10/2025,1500,,,
4,,27/01/2025,5500,,,
4,,27/02/2025,5500,,,
4,,26/03/2025,5500,,,
4,,26/04/2025,5500,,,
4,,26/05/2025,5500,,,
4,,27/06/2025,5500,,,
4,,25/07/2025,5500,,,
4,,3/9/2025,5500,,,
4,,1/10/2025,5500,,,
4,,27/10/2025,5500,,,
5,,5/2/2025,500,,,
5,,5/3/2025,500,,,
5,,30/03/2025,500,,,
5,,5/5/2025,500,,,
5,,5/7/2025,500,,,
5,,28/07/2025,500,,,
5,,30/08/2025,500,,,
5,,4/10/2025,5500,,,
6,,6/2/2025,2500,,,
6,,8/7/2025,15000,,,
6,,4/10/2025,5000,,,
6,,23/10/2025,2500,,,
7,,28/01/2025,500,,,
7,,27/02/2025,500,,,
7,,26/03/2025,500,,,
7,,27/04/2025,500,,,
7,,28/05/2025,500,,,
7,,26/06/2025,500,,,
7,,28/07/2025,500,,,
7,,28/08/2025,500,,,
7,,28/09/2025,500,,,
7,,28/10/2025,500,,,
8,,3/2/2025,500,,,
8,,27/02/2025,500,,,
8,,25/03/2025,500,,,
8,,5/5/2025,1500,,,
8,,27/05/2025,1500,,,
8,,25/06/2025,1500,,,
8,,24/07/2025,1500,,,
8,,2/9/2025,1500,,,
8,,27/09/2025,1500,,,
8,,23/10/2025,1500,,,
11,,30/01/2025,5500,,,
11,,27/02/2025,5500,,,
11,,27/03/2025,5500,,,
11,,1/5/2025,5500,,,
11,,1/6/2025,5500,,,
11,,1/7/2025,5500,,,
11,,31/07/2025,10500,,,
11,,1/9/2025,10500,,,
11,,1/10/2025,10500,,,
11,,30/10/2025,10500,,,
12,,28/01/2025,1000,,,
12,,2/3/2025,1000,,,
12,,2/4/2025,1000,,,
12,,28/04/2025,1000,,,
12,,28/05/2025,1000,,,
12,,29/06/2025,1000,,,
12,,28/07/2025,1000,,,
12,,28/08/2025,1000,,,
12,,28/09/2025,1000,,,
12,,28/10/2025,1000,,,
13,,29/01/2025,500,,,
13,,5/3/2025,500,,,
13,,26/03/2025,500,,,
13,,30/04/2025,500,,,
13,,25/05/2025,500,,,
13,,28+28/7/25,1000,,,
13,,1/9/2025,1000,,,
13,,4/10/2025,1000,,,
13,,4/11/2025,1000,,,
16,,3/2/2025,3500,,,
16,,3/3/2025,3500,,,
16,,3/4/2025,3500,,,
16,,4/5/2025,3500,,,
16,,3/6/2025,3500,,,
16,,3/7/2025,3500,,,
16,,3/8/2025,3500,,,
16,,3/9/2025,3500,,,
16,,5/10/2025,3500,,,
16,,3/11/2025,3500,,,
17,,3/2/2025,2000,,,
17,,3/3/2025,2000,,,
17,,3/4/2025,2000,,,
17,,4/5/2025,2000,,,
17,,3/6/2025,2000,,,
17,,3/7/2025,2000,,,
17,,3/8/2025,2000,,,
17,,3/9/2025,2000,,,
17,,5/10/2025,2000,,,
17,,3/11/2025,2000,,,
18,,28/01/2025,1500,,,
18,,27/02/2025,1500,,,
18,,1/4/2025,1500,,,
18,,27/04/2025,1500,,,
18,,27/05/2025,1500,,,
18,,27/06/2025,1500,,,
18,,27/08/2025,1500,,,
18,,28/09/2025,1500,,,
18,,27/10/2025,1500,,,
21,,6/3/2025,2000,,,
21,,6/3/2025,3000,,,
21,,4+5/7/25,4500,,,
22,,7+30/4/25,9000,,,
22,,27/05/2025,3000,,,
22,,4/7/2025,8000,,,
22,,4/8/2025,1500,,,
22,,31/08/2025,10000,,,
22,,2/10/2025,5000,,,
22,,30/10/2025,10000,,,
29,,30/01/2025,500,,,
29,,28/02/2025,500,,,
29,,24/03/2025,500,,,
29,,1/5/2025,500,,,
29,,4/7/2025,500,,,
29,,31/07/2025,500,,,
29,,1/9/2025,500,,,
29,,1/10/2025,500,,,
29,,3/11/2025,1000,,,
30,,30/01/2025,500,,,
30,,28/02/2025,500,,,
30,,24/03/2025,500,,,
30,,1/5/2025,500,,,
30,,4/7/2025,500,,,
30,,31/07/2025,500,,,
30,,1/9/2025,500,,,
30,,1/10/2025,500,,,
30,,3/11/2025,1500,,,
31,,30/01/2025,500,,,
31,,28/02/2025,500,,,
31,,24/03/2025,500,,,
31,,1/5/2025,500,,,
31,,4/7/2025,500,,,
31,,31/07/2025,500,,,
31,,1/9/2025,500,,,
31,,1/10/2025,500,,,
31,,3/11/2025,1500,,,
32,,30/01/2025,500,,,
32,,28/02/2025,500,,,
32,,24/03/2025,500,,,
32,,1/5/2025,500,,,
32,,4/7/2025,500,,,
32,,31/07/2025,500,,,
32,,1/9/2025,500,,,
32,,1/10/2025,500,,,
32,,3/11/2025,1500,,,
33,,30/01/2025,500,,,
33,,28/02/2025,500,,,
33,,24/03/2025,500,,,
33,,1/5/2025,500,,,
33,,4/7/2025,500,,,
33,,31/07/2025,500,,,
33,,1/9/2025,500,,,
33,,1/10/2025,500,,,
33,,3/11/2025,1500,,,
34,,30/01/2025,500,,,
34,,28/02/2025,500,,,
34,,24/03/2025,500,,,
34,,1/5/2025,500,,,
34,,4/7/2025,500,,,
34,,31/07/2025,500,,,
34,,1/9/2025,500,,,
34,,1/10/2025,500,,,
34,,3/11/2025,7000,,,
23,,30/01/2025,2000,,,
23,,1/3/2025,2000,,,
23,,27/03/2025,2000,,,
23,,1/5/2025,2000,,,
23,,1/6/2025,2000,,,
23,,3/7/2025,2000,,,
23,,29/07/2025,2000,,,
23,,26/08/2025,2000,,,
23,,27/09/2025,2000,,,
23,,30/10/2025,2000,,,
24,,30/01/2025,2000,,,
24,,1/3/2025,2000,,,
24,,27/03/2025,2000,,,
24,,1/5/2025,2000,,,
24,,1/6/2025,2000,,,
24,,3/7/2025,2000,,,
24,,29/07/2025,2000,,,
24,,26/08/2025,2000,,,
24,,27/09/2025,2000,,,
24,,30/10/2025,2000,,,
25,,30/01/2025,500,,,
25,,1/3/2025,500,,,
25,,27/03/2025,500,,,
25,,1/5/2025,500,,,
25,,1/6/2025,500,,,
25,,3/7/2025,500,,,
25,,29/07/2025,500,,,
25,,26/08/2025,500,,,
25,,27/09/2025,500,,,
25,,30/10/2025,500,,,
26,,30/01/2025,500,,,
26,,1/3/2025,500,,,
26,,27/03/2025,500,,,
26,,1/5/2025,500,,,
26,,1/6/2025,500,,,
26,,3/7/2025,500,,,
26,,29/07/2025,500,,,
26,,26/08/2025,500,,,
26,,27/09/2025,500,,,
26,,30/10/2025,500,,,
27,,30/01/2025,500,,,
27,,1/3/2025,500,,,
27,,27/03/2025,500,,,
27,,1/5/2025,500,,,
27,,1/6/2025,500,,,
27,,3/7/2025,500,,,
27,,29/07/2025,500,,,
27,,26/08/2025,500,,,
27,,27/09/2025,500,,,
27,,30/10/2025,500,,,
28,,30/01/2025,500,,,
28,,1/3/2025,500,,,
28,,27/03/2025,500,,,
28,,1/5/2025,500,,,
28,,1/6/2025,500,,,
28,,3/7/2025,500,,,
28,,29/07/2025,500,,,
28,,26/08/2025,500,,,
28,,27/09/2025,500,,,
28,,30/10/2025,500,,,
35,,30/01/2025,3000,,,
35,,27/02/2025,3000,,,
35,,27/03/2025,3000,,,
35,,4/5/2025,3000,,,
35,,2/6/2025,3000,,,
35,,4/7/2025,3000,,,
35,,3/8/2025,3000,,,
35,,1/9/2025,3000,,,
35,,4/10/2025,3000,,,
35,,4/11/2025,3000,,,
36,,30/01/2025,1500,,,
36,,27/02/2025,1500,,,
36,,27/03/2025,1500,,,
36,,4/5/2025,1500,,,
36,,2/6/2025,1500,,,
36,,4/7/2025,1500,,,
36,,3/8/2025,1500,,,
36,,1/9/2025,1500,,,
36,,4/10/2025,1500,,,
36,,4/11/2025,1500,,,
37,,2/2/2025,3000,,,
37,,3/3/2025,3000,,,
37,,5/4/2025,3000,,,
37,,6/3/2025,3000,,,
37,,2/6/2025,3000,,,
37,,2/7/2025,3000,,,
37,,2/8/2025,3000,,,
37,,4/9/2025,3000,,,
37,,2/10/2025,3000,,,
37,,2/11/2025,3000,,,
38,,28/01/2025,1500,,,
38,,27/02/2025,1500,,,
38,,1/4/2025,1500,,,
38,,27/04/2025,1500,,,
38,,27/05/2025,1500,,,
38,,27/06/2025,1500,,,
38,,27/08/2025,1500,,,
38,,28/09/2025,1500,,,
38,,27/10/2025,1500,,,
39,,27/01/2025,500,,,
39,,27/02/2025,500,,,
39,,3/4/2025,500,,,
39,,1/6/2025,1000,,,
39,,4/7/2025,500,,,
39,,31/07/2025,500,,,
39,,27/08/2025,500,,,
39,,28/09/2025,500,,,
39,,27/10/2025,2000,,,
40,,27/01/2025,500,,,
40,,27/02/2025,500,,,
40,,3/4/2025,500,,,
40,,1/6/2025,1000,,,
40,,4/7/2025,500,,,
40,,31/07/2025,500,,,
40,,27/08/2025,500,,,
40,,28/09/2025,500,,,
40,,27/10/2025,500,,,
41,,30/01/2025,2500,,,
41,,2/3/2025,2500,,,
41,,26/03/2025,2500,,,
41,,28/04/2025,2500,,,
41,,29/05/2025,2500,,,
41,,29/06/2025,2500,,,
41,,27/07/2025,2500,,,
41,,28/08/2025,2500,,,
41,,28/09/2025,2500,,,
41,,28/10/2025,2500,,,
42,,1/2/2025,4000,,,
42,,1/3/2025,4000,,,
42,,7/4/2025,4000,,,
42,,1/5/2025,4000,,,
42,,3/6/2025,4000,,,
42,,1/7/2025,4000,,,
42,,3/8/2025,4000,,,
42,,1/9/2025,2000,,,
42,,5/10/2025,1000,,,
42,,31/10/2025,1000,,,
43,,1/2/2025,6000,,,
43,,1/3/2025,6000,,,
43,,7/4/2025,6000,,,
43,,1/5/2025,6000,,,
43,,3/6/2025,6000,,,
43,,1/7/2025,6000,,,
43,,3/8/2025,6000,,,
43,,1/9/2025,4000,,,
43,,5/10/2025,6000,,,
43,,31/10/2025,6000,,,
44,,5/2/2025,3000,,,
44,,6/3/2025,3000,,,
44,,6/4/2025,3000,,,
44,,6/5/2025,4000,,,
44,,6/6/2025,3000,,,
44,,3/7/2025,3000,,,
44,,5/8/2025,2000,,,
44,,1/9/2025,3000,,,
44,,5/10/2025,3000,,,
44,,5/11/2025,2000,,,
46,,28/01/2025,1000,,,
46,,2/3/2025,1000,,,
46,,2/4/2025,1000,,,
46,,28/04/2025,1000,,,
46,,28/05/2025,1000,,,
46,,29/06/2025,1000,,,
46,,28/07/2025,1000,,,
46,,28/08/2025,1000,,,
46,,28/09/2025,1000,,,
46,,28/10/2025,1000,,,
48,,30/01/2025,3000,,,
48,,27/02/2025,3000,,,
48,,27/03/2025,3000,,,
48,,1/5/2025,3000,,,
48,,1/6/2025,3000,,,
48,,1/7/2025,3000,,,
48,,31/07/2025,3000,,,
48,,1/9/2025,3000,,,
48,,1/10/2025,3000,,,
48,,30/10/2025,3000,,,
49,,6/2/2025,1000,,,
49,,8/7/2025,4000,,,
49,,4/10/2025,1000,,,
50,,30/01/2025,1500,,,
50,,27/02/2025,1500,,,
50,,25/03/2025,1500,,,
50,,29/04/2025,1000,,,
50,,29/05/2025,500,,,
50,,1/7/2025,500,,,
50,,2/8/2025,500,,,
50,,1/10/2025,500,,,
50,,30/10/2025,500,,,
51,,30/01/2025,5500,,,
51,,27/02/2025,5500,,,
51,,27/03/2025,5500,,,
51,,1/5/2025,5500,,,
51,,1/6/2025,5500,,,
51,,1/7/2025,5500,,,
51,,31/07/2025,10500,,,
51,,1/9/2025,10500,,,
51,,1/10/2025,10500,,,
51,,30/10/2025,10500,,,
52,,5/2/2025,4000,,,
52,,26/02/2025,4000,,,
52,,25/03/2025,4000,,,
52,,23/04/2025,4000,,,
52,,31/05/2025,4000,,,
52,,26/06/2025,4000,,,
52,,8/8/2025,4000,,,
52,,29/08/2025,4000,,,
52,,27/09/2025,4000,,,
52,,27/10/2025,4000,,,
53,,30/01/2025,3000,,,
53,,27/02/2025,3000,,,
53,,27/03/2025,3000,,,
53,,4/5/2025,3000,,,
53,,2/6/2025,3000,,,
53,,4/7/2025,3000,,,
53,,3/8/2025,3000,,,
53,,1/9/2025,3000,,,
53,,4/10/2025,3000,,,
53,,4/11/2025,3000,,,
54,,30/01/2025,500,,,
54,,27/02/2025,500,,,
54,,27/03/2025,500,,,
54,,4/5/2025,10500,,,
54,,2/6/2025,10500,,,
54,,4/7/2025,500,,,
54,,3/8/2025,6000,,,
54,,1/9/2025,10500,,,
54,,4/10/2025,10500,,,
54,,4/11/2025,500,,,
56,,26/01/2025,3000,,,
56,,27/02/2025,3000,,,
56,,27/03/2025,3000,,,
56,,26/04/2025,3000,,,
56,,27/05/2025,3000,,,
56,,26/06/2025,3000,,,
56,,24/07/2025,3000,,,
56,,26/08/2025,3000,,,
56,,27/09/2025,3000,,,
56,,26/10/2025,3000,,,
57,,24/01/2025,500,,,
57,,25/02/2025,500,,,
57,,24/03/2025,500,,,
57,,26/04/2025,500,,,
57,,28/05/2025,500,,,
57,,25/06/2025,500,,,
57,,25/07/2025,500,,,
57,,26/08/2025,500,,,
57,,27/09/2025,1000,,,
57,,23/10/2025,1000,,,
59,,29/01/2025,5000,,,
59,,2/3/2025,5000,,,
59,,5/4/2025,5000,,,
59,,5/5/2025,5000,,,
59,,31/05/2025,5000,,,
59,,27/07/2025,2500,,,
59,,3/9/2025,2500,,,
59,,28/09/2025,2500,,,
59,,27/10/2025,2500,,,
60,,27/01/2025,3000,,,
60,,27/02/2025,3000,,,
60,,28/03/2025,3000,,,
60,,27/04/2025,3000,,,
60,,1/7/2025,3000,,,
60,,28/07/2025,3000,,,
60,,27/08/2025,3000,,,
60,,28/09/2025,3000,,,
60,,27/10/2025,3000,,,
61,,30/01/2025,1000,,,
61,,27/02/2025,1000,,,
61,,25/03/2025,1000,,,
61,,29/04/2025,4100,,,
61,,29/05/2025,1000,,,
61,,1/7/2025,1000,,,
61,,2/8/2025,1000,,,
61,,1/10/2025,1000,,,
61,,30/10/2025,1500,,,
62,,30/01/2025,500,,,
62,,27/02/2025,500,,,
62,,25/03/2025,500,,,
62,,29/04/2025,500,,,
62,,29/05/2025,500,,,
62,,1/7/2025,500,,,
62,,2/8/2025,500,,,
62,,1/10/2025,1500,,,
62,,30/10/2025,1500,,,
63,,5/2/2025,1500,,,
63,,6/3/2025,1500,,,
63,,6/4/2025,1500,,,
63,,6/5/2025,1500,,,
63,,6/6/2025,1500,,,
63,,3/7/2025,1500,,,
63,,5/8/2025,1500,,,
63,,1/9/2025,1500,,,
63,,5/10/2025,1500,,,
63,,5/11/2025,1500,,,
64,,5/2/2025,500,,,
64,,6/3/2025,500,,,
64,,6/4/2025,500,,,
64,,6/5/2025,500,,,
64,,6/6/2025,500,,,
64,,3/7/2025,500,,,
64,,5/8/2025,500,,,
64,,1/9/2025,500,,,
64,,5/10/2025,500,,,
64,,5/11/2025,500,,,
65,,27/02/2025,500,,,
65,,27/03/2025,1500,,,
65,,1/5/2025,1000,,,
65,,1/6/2025,1000,,,
65,,1/7/2025,1000,,,
65,,31/07/2025,1000,,,
65,,1/9/2025,1000,,,
65,,1/10/2025,1000,,,
65,,30/10/2025,1000,,,
66,,27/02/2025,1000,,,
66,,26/03/2025,1000,,,
66,,27/04/2025,1000,,,
66,,27/05/2025,1000,,,
66,,26/06/2025,1000,,,
66,,27+27/7/25,2000,,,
66,,27/08/2025,1000,,,
66,,28/09/2025,1000,,,
66,,27/10/2025,1000,,,
67,,5/2/2025,1500,,,
67,,5/5/2025,1500,,,
67,,6/6/2025,1500,,,
67,,6/7/2025,1500,,,
67,,7/8/2025,1500,,,
67,,4/10/2025,1500,,,
71,,30/01/2025,500,,,
71,,27/02/2025,500,,,
71,,26/03/2025,500,,,
71,,28/06/2025,2000,,,
71,,3/9/2025,1000,,,
72,,27/01/2025,500,,,
72,,27/02/2025,500,,,
72,,25/03/2025,500,,,
72,,27/04/2025,500,,,
72,,27/05/2025,500,,,
72,,26/06/2025,500,,,
72,,28/09/2025,500,,,
72,,27/10/2025,500,,,
73,,28/01/2025,1000,,,
73,,1/3/2025,1000,,,
73,,25/03/2025,1000,,,
73,,29/04/2025,1000,,,
73,,27/05/2025,2000,,,
73,,27/06/2025,2000,,,
73,,3/8/2025,1000,,,
73,,26/08/2025,1000,,,
73,,28/09/2025,1000,,,
73,,27/10/2025,1000,,,
74,,5/2/2025,500,,,
74,,6/5/2025,3000,,,
74,,5/6/2025,500,,,
74,,6/7/2025,500,,,
74,,5/9/2025,500,,,
74,,5/10/2025,500,,,
74,,5/11/2025,500,,,
75,,11/2/2025,63000,,,
76,,27/01/2025,7000,,,
76,,27/02/2025,7000,,,
76,,26/03/2025,7000,,,
76,,27/04/2025,7000,,,
76,,27/05/2025,7000,,,
76,,26/06/2025,500,,,
76,,27/07/2025,500,,,
76,,27/08/2025,500,,,
76,,28/09/2025,500,,,
76,,27/10/2025,500,,,
77,,2/2/2025,500,,,
77,,6/3/2025,1000,,,
77,,2/6/2025,1000,,,
77,,2/7/2025,1000,,,
77,,2/8/2025,1000,,,
77,,4/9/2025,1000,,,
77,,2/10/2025,1000,,,
77,,2/11/2025,1000,,,
78,,2/2/2025,500,,,
78,,3/3/2025,500,,,
78,,5/4/2025,500,,,
78,,2/6/2025,500,,,
78,,2/7/2025,500,,,
78,,2/8/2025,500,,,
78,,4/9/2025,500,,,
78,,2/10/2025,500,,,
78,,2/11/2025,500,,,
79,,27/01/2025,1000,,,
79,,27/02/2025,1000,,,
79,,25/03/2025,500,,,
79,,27/04/2025,500,,,
79,,27/05/2025,500,,,
79,,26/06/2025,500,,,
79,,27/07/2025,1500,,,
79,,27/08/2025,1500,,,
79,,28/09/2025,1500,,,
79,,27/10/2025,1500,,,
80,,27/01/2025,1500,,,
80,,27/02/2025,1500,,,
80,,26/03/2025,1500,,,
80,,27/04/2025,1500,,,
80,,27/05/2025,1500,,,
80,,26/06/2025,1500,,,
80,,27/07/2025,1500,,,
80,,27/08/2025,1500,,,
80,,28/09/2025,1500,,,
80,,27/10/2025,1500,,,
81,,30/01/2025,500,,,
81,,27/02/2025,500,,,
81,,27/03/2025,500,,,
81,,1/5/2025,500,,,
81,,1/6/2025,500,,,
81,,1/7/2025,500,,,
81,,31/07/2025,500,,,
81,,1/9/2025,500,,,
81,,1/10/2025,1000,,,
81,,30/10/2025,1000,,,
82,,3/2/2025,1500,,,
82,,2/3/2025,1500,,,
82,,26/03/2025,1500,,,
82,,29/04/2025,1500,,,
82,,27/05/2025,1500,,,
82,,27/06/2025,1500,,,
82,,30/07/2025,1500,,,
82,,5/9/2025,1500,,,
82,,4/10/2025,1500,,,
82,,1/11/2025,1500,,,
83,,28/01/2025,500,,,
83,,27/02/2025,500,,,
83,,26/03/2025,500,,,
83,,28/04/2025,500,,,
83,,28/05/2025,500,,,
83,,26/06/2025,500,,,
83,,28/07/2025,500,,,
83,,28/08/2025,500,,,
83,,28/09/2025,500,,,
83,,28/10/2025,500,,,
84,,5/2/2025,500,,,
84,,5/3/2025,500,,,
84,,30/03/2025,500,,,
84,,5/5/2025,500,,,
84,,5/7/2025,500,,,
84,,28/07/2025,500,,,
84,,30/08/2025,500,,,
84,,4/10/2025,500,,,
85,,5/2/2025,500,,,
85,,5/3/2025,500,,,
85,,30/03/2025,500,,,
85,,5/5/2025,500,,,
85,,5/7/2025,500,,,
85,,28/07/2025,500,,,
85,,30/08/2025,500,,,
85,,4/10/2025,500,,,
86,,5/2/2025,500,,,
86,,5/3/2025,500,,,
86,,30/03/2025,500,,,
86,,5/5/2025,500,,,
86,,5/7/2025,500,,,
86,,28/07/2025,500,,,
86,,30/08/2025,500,,,
86,,4/10/2025,500,,,
87,,1/2/2025,3000,,,
87,,1/3/2025,3000,,,
87,,1/4/2025,3000,,,
87,,1/5/2025,3000,,,
87,,2/6/2025,3000,,,
87,,2/7/2025,3000,,,
87,,1/9/2025,1000,,,
87,,1/10/2025,1000,,,
87,,4/11/2025,1000,,,
88,,30/01/2025,500,,,
88,,25/02/2025,500,,,
88,,25/03/2025,500,,,
88,,24/04/2025,500,,,
88,,25/05/2025,500,,,
88,,25/06/2025,500,,,
88,,25/07/2025,500,,,
88,,26/08/2025,500,,,
88,,27/09/2025,500,,,
88,,25/10/2025,500,,,
